BUYER,DATE,INVOICE_INFO,LOGO,NOTE,NUMBER,OTHER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SUB_TOTAL,TABLE,TAX,TOTAL,TOTAL_WORDS,_source_file
"Buyer :Natalie Hernandez
490 Day Valleys
Bookerfurt, LA 72411 US
Tel:+(073)769-6397
Email:pwilliams@example.org
Site:https://www.moore.com/",Date: 24-Feb-2012,[],,Thank you for choosing us!,Invoice number INV/29-25/654,"Date: 24-Feb-2012

Invoice number INV/29-25/654
PO Number :61

Buyer :Natalie Hernandez

490 Day Valleys

Bookerfurt, LA 72411 US
Tel:+(073)769-6397
Email:pwilliams@example.org
Site:https://www.moore.com/

235310 Yard including. 27.62 438.10
515445 | Question outside. 11.16 44.64

!6.00 | 039191 Always explain. 41.48 248,88

SUB_TOTAL : 452.97 USD
TAX:VAT (4.28%): 19.41 USD
BALANCE DUE : 466.54 USD

Total in words: four hundred and sixt-
y-six point five four

Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :61,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 452.97  USD,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.28%):  19.41 USD,BALANCE DUE : 466.54 USD,"Total in words:  four hundred and sixt-
y-six point five four",Template5_Instance72.json
"Buyer :William Anderson
68832 Schmidt Field Apt. 551
Lawrencehaven, NV 31653 US
Tel:+(690)882-6318
Email:morrowgrant@example.com
Site:http://www.morgan.com/",Date: 08-Mar-2020,[],,Note:Total payment due in 14 days.,Invoice number INV/58-96/838,"Date: 08-Mar-2020

Invoice number INV/58-96/838
PO Number :85

Buyer :William Anderson

68832 Schmidt Field Apt. 551
Lawrencehaven, NV 31653 US
Tel:+(690)882-6318
Email:morrowgrant@example.com
Site:http://www.morgan.com/

041590 Politics stand return local. 98.31 393,24

165271 Experience change risk exactly. 41,52 124.56
830135 Coach station level. 34.69 34.69

SUB_TOTAL : 870.60 USD
TAX:VAT (3.62%): 31.48 USD
BALANCE DUE : 886.76 USD

Total in words: eight hundred and eigh-
ty-six point seven six

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :85,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 870.60  USD,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.62%):  31.48 USD,BALANCE DUE : 886.76 USD,"Total in words:  eight hundred and eigh-
ty-six point seven six",Template5_Instance73.json
"Bill to:David Lee
618 Carlos Village Apt. 264
Mccartyshire, UT 26190 US
Tel:+(641)066-5893
Email:iclark@example.net
Site:http://www.padilla-drake.com/",Date: 22-Jan-1997,[],,"Note:
This order is shipped through blue dart courier",INVOICE ID INV/10-90/723,"Date: 22-Jan-1997

INVOICE ID INV/10-90/723
PO Number :09

Bill to:David Lee

618 Carlos Village Apt. 264
Mccartyshire, UT 26190 US
Tel:+(641)066-5893
Email:iclark@example.net
Site:http://www.padilla-drake.com/

121134 Thank wonder. 12.83 25.66
819578 Act director appear. 71.11 442.22

311992 Around two defense. 52.96 52.96
360951 Also notice military. 69.85 69.85
817739 Heart put feeling. 73.43 146.86

SUB_TOTAL : 437.55 $
TAX:VAT (4.02%): 17.61 $
BALANCE DUE : 435.65 $

Total in words: four hundred and thir-
ty-five point six five

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :09,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 437.55  $,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.02%):  17.61 $,BALANCE DUE : 435.65 $,"Total in words:  four hundred and thir-
ty-five point six five",Template5_Instance74.json
"Buyer :Stephen Wilkerson
815 Rocha Mission Apt. 177
Mejiabury, TX 61483 US
Tel:+(204)189-5161
Email:mmorgan@example.net
Site:https://gomez.biz/",Invoice Date: 10-Dec-2018,[],,Note:Total payment due in 14 days.,INVOICE # 5Y2M5d-254,"Invoice Date: 10-Dec-2018

INVOICE # 5Y2M5d-254
PO Number :18

Buyer :Stephen Wilkerson
815 Rocha Mission Apt. 177
Mejiabury, TX 61483 US
Tel:+(204)189-5161
Email:mmorgan@example.net
Site:https://gomez.biz/

676630 Clearly always. 86.59 432.95

SUB_TOTAL : 435.25 USD
TAX:VAT (3.22%): 14.00 USD
BALANCE DUE : 430.84 USD

Total in words: four hundred and thi-
rty point eight four

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :18,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 435.25  USD,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.22%):  14.00 USD,BALANCE DUE : 430.84 USD,"Total in words:  four hundred and thi-
rty point eight four",Template5_Instance75.json
"Buyer :Samantha Oneal
0912 Diane Islands
South Benjaminhaven, ID 10528 US
Tel:+(534)615-5086
Email:pharris@example.com
Site:https://mathis-bennett.info/",Invoice Date: 06-Nov-2006,[],,Note:Total payment due in 14 days.,INVOICE ID INV69224413,"Invoice Date: 06-Nov-2006

INVOICE ID INV69224413
PO Number :75

Buyer :Samantha Oneal

0912 Diane Islands

South Benjaminhaven, ID 10528 US
Tel:+(534)615-5086
Email:pharris@example.com
Site:https://mathis-bennett.info/

}6.00 | 835055 Protect state. 91.61 549.66

1.00 946098 Care break suddenly. 48.90 48.90

SUB_TOTAL : 598.56 EUR
TAX:VAT (4.86%): 29.12 EUR
BALANCE DUE : 621.51 EUR

Total in words: six hundred and twen-
ty-one point five one

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :75,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 598.56  EUR,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.86%):  29.12 EUR,BALANCE DUE : 621.51 EUR,"Total in words:  six hundred and twen-
ty-one point five one",Template5_Instance76.json
"Bill to:Tara Erickson
951 Brian Meadows
Jessicaburgh, SD 95515 US
Tel:+(341)771-6840
Email:brett95@example.com
Site:https://www.mitchell-decker.com/",Date: 10-Feb-2020,[],,Thank you for your business!,INVOICE # 7Y9M7d-697,"Date: 10-Feb-2020

INVOICE # 7Y9M7d-697
PO Number :68

Bill to:Tara Erickson

951 Brian Meadows

Jessicaburgh, SD 95515 US
Tel:+(341)771-6840
Email:brett95@example.com
Site:https://www.mitchell-decker.com/

}6.00 ‘| 594958 Rather image same. 57.70 346.20
775056 Agent turn. 32.78 431.12

351292 Develop animal. 16.64 49.92
917429 Task hope everybody. 66.65 199.95

SUB_TOTAL : 727.19 EUR
TAX:VAT (4.64%): 33.75 EUR
BALANCE DUE : 727.13 EUR

Total in words: seven hundred and twent-
y-seven point one three

Thank you for your business!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :68,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 727.19  EUR,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.64%):  33.75 EUR,BALANCE DUE : 727.13 EUR,"Total in words:  seven hundred and twent-
y-seven point one three",Template5_Instance77.json
"Buyer :Sandra Patton
646 Silva Circles Suite 372
Davidfort, AL 68933 US
Tel:+(993)019-8765
Email:christinedavis@example.com
Site:https://www.pace-gonzalez.info/",Date: 24-Dec-2019,[],,Thank you for choosing us!,INVOICE # 6Y9M3d-405,"Date: 24-Dec-2019

INVOICE # 6Y9M3d-405
PO Number :95

Buyer :Sandra Patton

646 Silva Circles Suite 372
Davidfort, AL 68933 US
Tel:+(993)019-8765
Email:christinedavis@example.com
Site:https://www.pace-gonzalez.info/

}6.00 | 949879 Father follow month. 22.02
379037 Top child amount. 14.59 58.36

895213 Trade teacher. 28.96 28.96
}6.00 | 591967 Close hundred history. 86.94 521.64
}6.00 | 385485 Decade public home. 47.06 282.36

SUB_TOTAL : 913.34 USD
TAX:VAT (5.36%): 48.96 USD
BALANCE DUE : 950.06 USD

Total in words: nine hundred and f-
ifty point zero six

Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :95,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 913.34  USD,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.36%):  48.96 USD,BALANCE DUE : 950.06 USD,"Total in words:  nine hundred and f-
ifty point zero six",Template5_Instance78.json
"Buyer :Hunter Soto
07124 Arellano Valley Suite 209
West Adrienne, IA 18499 US
Tel:+(543)260-3733
Email:kevinhowell@example.org
Site:https://www.irwin.biz/",Invoice Date: 26-Oct-2006,[],,"Note:
This order is shipped through blue dart courier",INVOICE # 7022-450,"Invoice Date: 26-Oct-2006

INVOICE # 7022-450
PO Number :23

Buyer :Hunter Soto

07124 Arellano Valley Suite 209
West Adrienne, IA 18499 US
Tel:+(543)260-3733
Email:kevinhowell@example.org
Site:https://www.irwin.biz/

160336 Leg wrong interest. 36.60 409.80
}6.00 | 027593 Success plant light. 22.79 136.74

}6.00 | 501749 Surface military. 67.54 405.24

SUB_TOTAL : 782.37 EUR
TAX:VAT (5.12%): 40.06 EUR
BALANCE DUE : 800.60 EUR

Total in words: eight hundr-
ed point six

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :23,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 782.37  EUR,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.12%):  40.06 EUR,BALANCE DUE : 800.60 EUR,"Total in words:  eight hundr-
ed point six",Template5_Instance79.json
"Buyer :Brian Phillips
48681 Wheeler Parks Apt. 335
North Jennifer, DC 37684 US
Tel:+(821)679-2327
Email:karenjohnson@example.net
Site:http://bean-burton.com/",Invoice Date: 08-Oct-2011,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID INV38744661,"Invoice Date: 08-Oct-2011

INVOICE ID INV38744661
PO Number :08

Buyer :Brian Phillips

48681 Wheeler Parks Apt. 335
North Jennifer, DC 37684 US
Tel:+(821)679-2327
Email:karenjohnson@example.net
Site:http://bean-burton.com/

16.00 | 997901 Woman capital determine. 70.71 424.26

SUB_TOTAL : 550.38 EUR
TAX:VAT (4.71%): 25.91 EUR
BALANCE DUE : 555.38 EUR

Total in words: five hundred and fifty-
-five point three eight

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :08,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 550.38  EUR,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.71%):  25.91 EUR,BALANCE DUE : 555.38 EUR,"Total in words:  five hundred and fifty-
-five point three eight",Template5_Instance8.json
"Buyer :Robert Weaver
0623 Le Mount Suite 206
Rebeccaburgh, FM 23861 US
Tel:+(934)009-2097
Email:bowmanmichelle@example.org
Site:https://www.hensley-martin.com/",Date: 16-Mar-2005,[],,Note:Total payment due in 14 days.,INVOICE # 4Y3M8d-156,"Date: 16-Mar-2005

INVOICE # 4Y3M8d-156
PO Number :53

Buyer :Robert Weaver

0623 Le Mount Suite 206
Rebeccaburgh, FM 23861 US
Tel:+(934)009-2097
Email:bowmanmichelle@example.org
Site:https://www.hensley-martin.com/

421729 Happy still. 73.00 365.00

564921 Set may building. 18.16 18.16
269211 Situation teach building. 99.42 397.68

SUB_TOTAL : 1037.98 USD
TAX:VAT (4.36%): 45.21 USD
BALANCE DUE : 1044.47 USD

Total in words: one thousand and forty-
-four point four seven

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :53,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 1037.98  USD,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.36%):  45.21 USD,BALANCE DUE : 1044.47 USD,"Total in words:  one thousand and forty-
-four point four seven",Template5_Instance80.json
"Bill to:Gabrielle Gentry
055 Molly Fort
Marystad, UT 31580 US
Tel:+(961)272-4956
Email:colleenjimenez@example.net
Site:https://www.cline.com/",Invoice Date: 29-Sep-1994,[],,"Note:
This order is shipped through blue dart courier",INVOICE # INV09515767,"Invoice Date: 29-Sep-1994

INVOICE # INV09515767
PO Number :63

Bill to:Gabrielle Gentry

055 Molly Fort

Marystad, UT 31580 US
Tel:+(961)272-4956
Email:colleenjimenez@example.net
Site:https://www.cline.com/

008793 Create support. 73,26 73.26
505589 Over night never. 32.19 64.38

469235 Local day election. 71,39 214.17
049686 Late able involve. 39.78 79.56

SUB_TOTAL : 526.59 EUR
TAX:VAT (6.04%): 31.79 EUR
BALANCE DUE : 550.59 EUR

Total in words: five hundred and fi-
fty point five nine

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :63,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 526.59  EUR,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.04%):  31.79 EUR,BALANCE DUE : 550.59 EUR,"Total in words:  five hundred and fi-
fty point five nine",Template5_Instance81.json
"Bill to:Mark Thompson
31702 Tracy Overpass
North Jasmin, SC 50659 US
Tel:+(740)788-9182
Email:joshuasanford@example.net
Site:http://www.malone.com/",Invoice Date: 13-Jul-2010,[],,Note:Total payment due in 14 days.,Invoice number INV19029445,"Invoice Date: 13-Jul-2010

Invoice number INV19029445
PO Number :17

Bill to: Mark Thompson

31702 Tracy Overpass

North Jasmin, SC 50659 US
Tel:+(740)788-9182
Email:joshuasanford@example.net
Site:http://www.malone.com/

104067 Whatever cultural remember. 34,37 34.37

SUB_TOTAL : 326.73 USD
TAX:VAT (5.94%): 19.41 USD
BALANCE DUE : 342.15 USD

Total in words: three hundred and for-
ty-two point one five

Note:Total payment due in 14 days.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :17,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 326.73  USD,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.94%):  19.41 USD,BALANCE DUE : 342.15 USD,"Total in words:  three hundred and for-
ty-two point one five",Template5_Instance82.json
"Bill to:Daniel Morris
670 Katie Burg Suite 967
Shawnbury, NY 82092 US
Tel:+(924)888-5372
Email:zherrera@example.com
Site:http://www.long.info/",Invoice Date: 09-Dec-2009,[],,Thank you for choosing us!,Invoice number INV/07-62/871,"Invoice Date: 09-Dec-2009

Invoice number INV/07-62/871
PO Number :84

Bill to:Daniel Morris

670 Katie Burg Suite 967
Shawnbury, NY 82092 US
Tel:+(924)888-5372
Email:zherrera@example.com
Site:http://www.long.info/

936559 Soon prove threat. 52.36 52.36

076175 Medical mind develop. 77.07 77.07
273790 Check painting. 91.76 91.76

SUB_TOTAL : 228.12 $
TAX:VAT (6.13%): 13.97 $
BALANCE DUE : 239.40 $

Total in words: two hundred and thi-
rty-nine point four

Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :84,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 228.12  $,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.13%):  13.97 $,BALANCE DUE : 239.40 $,"Total in words:  two hundred and thi-
rty-nine point four",Template5_Instance83.json
"Buyer :Abigail Jones
72229 Kim Port
New Patricia, PR 93805 US
Tel:+(535)694-0157
Email:amorales@example.org
Site:https://mitchell-miles.org/",Date: 13-Jul-1994,[],,"Note:
This order is shipped through blue dart courier",Invoice number 2Y4M5d-793,"Date: 13-Jul-1994

Invoice number 2Y4M5d-793
PO Number :72

Buyer :Abigail Jones

72229 Kim Port

New Patricia, PR 93805 US
Tel:+(535)694-0157
Email:amorales@example.org
Site:https://mitchell-miles.org/

636744 Raise fight. 37.09 411.27

SUB_TOTAL : 202.21 $
TAX:VAT (3.36%): 6.79 $
BALANCE DUE : 203.76 $

Total in words: two hundred and th-
ree point seven six

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :72,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 202.21  $,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.36%):  6.79 $,BALANCE DUE : 203.76 $,"Total in words:  two hundred and th-
ree point seven six",Template5_Instance84.json
"Bill to:Daisy Nelson
883 Rice Corners Suite 559
East Melissastad, IL 94949 US
Tel:+(059)686-9613
Email:fadams@example.org
Site:https://holloway.com/",Invoice Date: 11-Jul-2005,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # INV/04-17/464,"Invoice Date: 11-Jul-2005

INVOICE # INV/04-17/464
PO Number :36

Bill to:Daisy Nelson

883 Rice Corners Suite 559
East Melissastad, IL 94949 US
Tel:+(059)686-9613
Email:fadams@example.org
Site:https://holloway.com/

039310 The race structure. 70.69 441.38

SUB_TOTAL : 142.30 EUR
TAX:VAT (3.59%): 5.11 EUR
BALANCE DUE : 145.01 EUR

Total in words: one hundred and fort-
y-five point zero one

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :36,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 142.30  EUR,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.59%):  5.11 EUR,BALANCE DUE : 145.01 EUR,"Total in words:  one hundred and fort-
y-five point zero one",Template5_Instance85.json
"Buyer :Dana Green
6043 Lambert Well
Juanhaven, ME 57438 US
Tel:+(948)965-0695
Email:davenportmichael@example.net
Site:http://www.garcia.com/",Date: 15-Jan-2014,[],,"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID 0145-790,"Date: 15-Jan-2014

INVOICE ID 0145-790
PO Number :60

Buyer :Dana Green

6043 Lambert Well

Juanhaven, ME 57438 US
Tel:+(948)965-0695
Email:davenportmichael@example.net
Site:http://www.garcia.com/

}6.00 | 036648 True nothing. 32.18 193.08

SUB_TOTAL : 650.09 USD
TAX:VAT (5.47%): 35.54 USD
BALANCE DUE : 655.01 USD

Total in words: six hundred and fift-
y-five point zero one

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :60,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 650.09  USD,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.47%):  35.54 USD,BALANCE DUE : 655.01 USD,"Total in words:  six hundred and fift-
y-five point zero one",Template5_Instance86.json
"Buyer :Bethany Ochoa
8120 Jack Knolls
Port Elijah, MI 36765 US
Tel:+(264)902-5126
Email:priscilla07@example.net
Site:https://www.bender.com/",Date: 12-Feb-1993,[],,Thank you for choosing us!,Invoice number 4Y2M8d-531,"Date: 12-Feb-1993

Invoice number 4Y2M8d-531
PO Number :61

Buyer :Bethany Ochoa

8120 Jack Knolls

Port Elijah, MI 36765 US
Tel:+(264)902-5126
Email:priscilla07@example.net
Site:https://www.bender.com/

894665 North feel. 53,27 213.08

821784 Possible hour across. 76.52 382.60

SUB_TOTAL : 595.68 $
TAX:VAT (4.59%): 27.32 $
BALANCE DUE : 602.75 $

Total in words: six hundred and tw-
o point seven five

Thank you for choosing us!

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :61,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 595.68  $,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.59%):  27.32 $,BALANCE DUE : 602.75 $,"Total in words:  six hundred and tw-
o point seven five",Template5_Instance87.json
"Bill to:Kristine Collins DDS
41151 Gonzalez Extension
Youngland, WV 53562 US
Tel:+(243)129-4689
Email:pmann@example.net
Site:http://www.johnson.com/",Date: 08-Mar-2009,[],,"Note:
This order is shipped through blue dart courier",INVOICE # INV84798173,"Date: 08-Mar-2009

INVOICE # INV84798173
PO Number :78

Bill to:Kristine Collins DDS
41151 Gonzalez Extension
Youngland, WV 53562 US
Tel:+(243)129-4689
Email:pmann@example.net
Site:http://www.johnson.com/

266966 Civil point short. 87.66 175.32

545639 Meet energy moment think. 27.45
131462 According back. 28.03 28.03
338930 Finish society get. 28,89

SUB_TOTAL : 299.73 USD
TAX:VAT (4.36%): 13.06 USD
BALANCE DUE : 303.62 USD

Total in words: three hundred and -
three point six two

Note:
This order is shipped through blue dart courier

Address:233 Foster Gardens
Johnburgh, ID 41900 US

ABC Enterprises Pvt. Ltd.
Email:paul73@example.com
",PO Number :78,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,SUB_TOTAL : 299.73  USD,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.36%):  13.06 USD,BALANCE DUE : 303.62 USD,"Total in words:  three hundred and -
three point six two",Template5_Instance88.json
