BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,INVOICE_INFO,NOTE,NUMBER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Buyer :Hunter Soto
07124 Arellano Valley Suite 209
West Adrienne, IA 18499 US
Tel:+(543)260-3733
Email:kevinhowell@example.org
Site:https://www.irwin.biz/",07124 Arellano Valley Suite 209,"West Adrienne, IA 18499 US",,kevinhowell@example.org,Buyer :Hunter Soto,"Buyer :Hunter Soto | 07124 Arellano Valley Suite 209 | West Adrienne, IA 18499 US | Tel:+(543)260-3733 | Email:kevinhowell@example.org | Site:https://www.irwin.biz/",https://www.irwin.biz/,+(543)260-3733,EUR,Invoice Date: 26-Oct-2006,2006-10-26,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 7022-450,PO Number :23,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 782.37  EUR,782.37,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.12%):  40.06 EUR,40.06,BALANCE DUE : 800.60 EUR,800.6,"Total in words:  eight hundr-
ed point six",Template5_Instance79.json
"Buyer :Brian Phillips
48681 Wheeler Parks Apt. 335
North Jennifer, DC 37684 US
Tel:+(821)679-2327
Email:karenjohnson@example.net
Site:http://bean-burton.com/",48681 Wheeler Parks Apt. 335,"North Jennifer, DC 37684 US",,karenjohnson@example.net,Buyer :Brian Phillips,"Buyer :Brian Phillips | 48681 Wheeler Parks Apt. 335 | North Jennifer, DC 37684 US | Tel:+(821)679-2327 | Email:karenjohnson@example.net | Site:http://bean-burton.com/",http://bean-burton.com/,+(821)679-2327,EUR,Invoice Date: 08-Oct-2011,2011-10-08,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID INV38744661,PO Number :08,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 550.38  EUR,550.38,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.71%):  25.91 EUR,25.91,BALANCE DUE : 555.38 EUR,555.38,"Total in words:  five hundred and fifty-
-five point three eight",Template5_Instance8.json
"Buyer :Robert Weaver
0623 Le Mount Suite 206
Rebeccaburgh, FM 23861 US
Tel:+(934)009-2097
Email:bowmanmichelle@example.org
Site:https://www.hensley-martin.com/",0623 Le Mount Suite 206,"Rebeccaburgh, FM 23861 US",,bowmanmichelle@example.org,Buyer :Robert Weaver,"Buyer :Robert Weaver | 0623 Le Mount Suite 206 | Rebeccaburgh, FM 23861 US | Tel:+(934)009-2097 | Email:bowmanmichelle@example.org | Site:https://www.hensley-martin.com/",https://www.hensley-martin.com/,+(934)009-2097,USD,Date: 16-Mar-2005,2005-03-16,,[],Note:Total payment due in 14 days.,INVOICE # 4Y3M8d-156,PO Number :53,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1037.98  USD,7.98,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.36%):  45.21 USD,45.21,BALANCE DUE : 1044.47 USD,4.47,"Total in words:  one thousand and forty-
-four point four seven",Template5_Instance80.json
"Bill to:Gabrielle Gentry
055 Molly Fort
Marystad, UT 31580 US
Tel:+(961)272-4956
Email:colleenjimenez@example.net
Site:https://www.cline.com/",055 Molly Fort,"Marystad, UT 31580 US",,colleenjimenez@example.net,Bill to:Gabrielle Gentry,"Bill to:Gabrielle Gentry | 055 Molly Fort | Marystad, UT 31580 US | Tel:+(961)272-4956 | Email:colleenjimenez@example.net | Site:https://www.cline.com/",https://www.cline.com/,+(961)272-4956,EUR,Invoice Date: 29-Sep-1994,1994-09-29,,[],"Note:
This order is shipped through blue dart courier",INVOICE # INV09515767,PO Number :63,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 526.59  EUR,526.59,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.04%):  31.79 EUR,31.79,BALANCE DUE : 550.59 EUR,550.59,"Total in words:  five hundred and fi-
fty point five nine",Template5_Instance81.json
"Bill to:Mark Thompson
31702 Tracy Overpass
North Jasmin, SC 50659 US
Tel:+(740)788-9182
Email:joshuasanford@example.net
Site:http://www.malone.com/",31702 Tracy Overpass,"North Jasmin, SC 50659 US",,joshuasanford@example.net,Bill to:Mark Thompson,"Bill to:Mark Thompson | 31702 Tracy Overpass | North Jasmin, SC 50659 US | Tel:+(740)788-9182 | Email:joshuasanford@example.net | Site:http://www.malone.com/",http://www.malone.com/,+(740)788-9182,USD,Invoice Date: 13-Jul-2010,2010-07-13,,[],Note:Total payment due in 14 days.,Invoice number INV19029445,PO Number :17,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 326.73  USD,326.73,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.94%):  19.41 USD,19.41,BALANCE DUE : 342.15 USD,342.15,"Total in words:  three hundred and for-
ty-two point one five",Template5_Instance82.json
"Bill to:Daniel Morris
670 Katie Burg Suite 967
Shawnbury, NY 82092 US
Tel:+(924)888-5372
Email:zherrera@example.com
Site:http://www.long.info/",670 Katie Burg Suite 967,"Shawnbury, NY 82092 US",,zherrera@example.com,Bill to:Daniel Morris,"Bill to:Daniel Morris | 670 Katie Burg Suite 967 | Shawnbury, NY 82092 US | Tel:+(924)888-5372 | Email:zherrera@example.com | Site:http://www.long.info/",http://www.long.info/,+(924)888-5372,USD,Invoice Date: 09-Dec-2009,2009-12-09,,[],Thank you for choosing us!,Invoice number INV/07-62/871,PO Number :84,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 228.12  $,228.12,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.13%):  13.97 $,13.97,BALANCE DUE : 239.40 $,239.4,"Total in words:  two hundred and thi-
rty-nine point four",Template5_Instance83.json
"Buyer :Abigail Jones
72229 Kim Port
New Patricia, PR 93805 US
Tel:+(535)694-0157
Email:amorales@example.org
Site:https://mitchell-miles.org/",72229 Kim Port,"New Patricia, PR 93805 US",,amorales@example.org,Buyer :Abigail Jones,"Buyer :Abigail Jones | 72229 Kim Port | New Patricia, PR 93805 US | Tel:+(535)694-0157 | Email:amorales@example.org | Site:https://mitchell-miles.org/",https://mitchell-miles.org/,+(535)694-0157,USD,Date: 13-Jul-1994,1994-07-13,,[],"Note:
This order is shipped through blue dart courier",Invoice number 2Y4M5d-793,PO Number :72,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 202.21  $,202.21,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.36%):  6.79 $,6.79,BALANCE DUE : 203.76 $,203.76,"Total in words:  two hundred and th-
ree point seven six",Template5_Instance84.json
"Bill to:Daisy Nelson
883 Rice Corners Suite 559
East Melissastad, IL 94949 US
Tel:+(059)686-9613
Email:fadams@example.org
Site:https://holloway.com/",883 Rice Corners Suite 559,"East Melissastad, IL 94949 US",,fadams@example.org,Bill to:Daisy Nelson,"Bill to:Daisy Nelson | 883 Rice Corners Suite 559 | East Melissastad, IL 94949 US | Tel:+(059)686-9613 | Email:fadams@example.org | Site:https://holloway.com/",https://holloway.com/,+(059)686-9613,EUR,Invoice Date: 11-Jul-2005,2005-07-11,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # INV/04-17/464,PO Number :36,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 142.30  EUR,142.3,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.59%):  5.11 EUR,5.11,BALANCE DUE : 145.01 EUR,145.01,"Total in words:  one hundred and fort-
y-five point zero one",Template5_Instance85.json
"Buyer :Dana Green
6043 Lambert Well
Juanhaven, ME 57438 US
Tel:+(948)965-0695
Email:davenportmichael@example.net
Site:http://www.garcia.com/",6043 Lambert Well,"Juanhaven, ME 57438 US",,davenportmichael@example.net,Buyer :Dana Green,"Buyer :Dana Green | 6043 Lambert Well | Juanhaven, ME 57438 US | Tel:+(948)965-0695 | Email:davenportmichael@example.net | Site:http://www.garcia.com/",http://www.garcia.com/,+(948)965-0695,USD,Date: 15-Jan-2014,2014-01-15,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID 0145-790,PO Number :60,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 650.09  USD,650.09,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.47%):  35.54 USD,35.54,BALANCE DUE : 655.01 USD,655.01,"Total in words:  six hundred and fift-
y-five point zero one",Template5_Instance86.json
"Buyer :Bethany Ochoa
8120 Jack Knolls
Port Elijah, MI 36765 US
Tel:+(264)902-5126
Email:priscilla07@example.net
Site:https://www.bender.com/",8120 Jack Knolls,"Port Elijah, MI 36765 US",,priscilla07@example.net,Buyer :Bethany Ochoa,"Buyer :Bethany Ochoa | 8120 Jack Knolls | Port Elijah, MI 36765 US | Tel:+(264)902-5126 | Email:priscilla07@example.net | Site:https://www.bender.com/",https://www.bender.com/,+(264)902-5126,USD,Date: 12-Feb-1993,1993-02-12,,[],Thank you for choosing us!,Invoice number 4Y2M8d-531,PO Number :61,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 595.68  $,595.68,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.59%):  27.32 $,27.32,BALANCE DUE : 602.75 $,602.75,"Total in words:  six hundred and tw-
o point seven five",Template5_Instance87.json
"Bill to:Kristine Collins DDS
41151 Gonzalez Extension
Youngland, WV 53562 US
Tel:+(243)129-4689
Email:pmann@example.net
Site:http://www.johnson.com/",41151 Gonzalez Extension,"Youngland, WV 53562 US",,pmann@example.net,Bill to:Kristine Collins DDS,"Bill to:Kristine Collins DDS | 41151 Gonzalez Extension | Youngland, WV 53562 US | Tel:+(243)129-4689 | Email:pmann@example.net | Site:http://www.johnson.com/",http://www.johnson.com/,+(243)129-4689,USD,Date: 08-Mar-2009,2009-03-08,,[],"Note:
This order is shipped through blue dart courier",INVOICE # INV84798173,PO Number :78,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 299.73  USD,299.73,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.36%):  13.06 USD,13.06,BALANCE DUE : 303.62 USD,303.62,"Total in words:  three hundred and -
three point six two",Template5_Instance88.json
"Bill to:Tristan Ray
16399 Brian Neck
New Kara, CA 37070 US
Tel:+(829)682-7916
Email:dsmith@example.com
Site:https://baker.com/",16399 Brian Neck,"New Kara, CA 37070 US",,dsmith@example.com,Bill to:Tristan Ray,"Bill to:Tristan Ray | 16399 Brian Neck | New Kara, CA 37070 US | Tel:+(829)682-7916 | Email:dsmith@example.com | Site:https://baker.com/",https://baker.com/,+(829)682-7916,USD,Date: 29-Jul-1997,1997-07-29,,[],Thank you for choosing us!,Invoice number INV/60-40/181,PO Number :88,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 707.98  $,707.98,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.08%):  21.79 $,21.79,BALANCE DUE : 703.43 $,703.43,"Total in words:  seven hundred and th-
ree point four three",Template5_Instance89.json
"Buyer :Natalie Floyd
208 Kristin Courts Apt. 614
Lake Tracyside, CT 39272 US
Tel:+(339)257-9461
Email:lenicole@example.com
Site:http://www.norris.com/",208 Kristin Courts Apt. 614,"Lake Tracyside, CT 39272 US",,lenicole@example.com,Buyer :Natalie Floyd,"Buyer :Natalie Floyd | 208 Kristin Courts Apt. 614 | Lake Tracyside, CT 39272 US | Tel:+(339)257-9461 | Email:lenicole@example.com | Site:http://www.norris.com/",http://www.norris.com/,+(339)257-9461,EUR,Date: 26-Dec-2019,2019-12-26,,[],Note:Total payment due in 14 days.,INVOICE ID INV13808977,PO Number :62,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 293.16  EUR,293.16,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.56%):  19.23 EUR,19.23,BALANCE DUE : 309.17 EUR,309.17,"Total in words:  three hundred and n-
ine point one seven",Template5_Instance9.json
"Bill to:Hannah Watson
441 Mcintosh Valley Apt. 220
Davidborough, TN 83579 US
Tel:+(740)417-0244
Email:lsullivan@example.org
Site:https://garcia.com/",441 Mcintosh Valley Apt. 220,"Davidborough, TN 83579 US",,lsullivan@example.org,Bill to:Hannah Watson,"Bill to:Hannah Watson | 441 Mcintosh Valley Apt. 220 | Davidborough, TN 83579 US | Tel:+(740)417-0244 | Email:lsullivan@example.org | Site:https://garcia.com/",https://garcia.com/,+(740)417-0244,USD,Invoice Date: 03-Nov-1994,1994-11-03,,[],Note:Total payment due in 14 days.,Invoice number INV59918417,PO Number :05,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 530.26  $,530.26,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.85%):  36.31 $,36.31,BALANCE DUE : 549.71 $,549.71,"Total in words:  five hundred and fort-
y-nine point seven one",Template5_Instance90.json
"Buyer :Joel Johnson
88341 Derek Fort Apt. 066
Alisonmouth, GA 04268 US
Tel:+(001)568-5131
Email:knightpatrick@example.org
Site:http://choi.com/",88341 Derek Fort Apt. 066,"Alisonmouth, GA 04268 US",,knightpatrick@example.org,Buyer :Joel Johnson,"Buyer :Joel Johnson | 88341 Derek Fort Apt. 066 | Alisonmouth, GA 04268 US | Tel:+(001)568-5131 | Email:knightpatrick@example.org | Site:http://choi.com/",http://choi.com/,+(001)568-5131,EUR,Date: 12-Mar-2002,2002-03-12,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 3450-340,PO Number :04,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 266.48  EUR,266.48,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.33%):  11.55 EUR,11.55,BALANCE DUE : 266.54 EUR,266.54,"Total in words:  two hundred and sixt-
y-six point five four",Template5_Instance91.json
"Buyer :Crystal Hall
210 Jimenez Squares
Carrilloburgh, IA 18416 US
Tel:+(720)215-4330
Email:walkerjeffery@example.net
Site:http://vaughan-rich.com/",210 Jimenez Squares,"Carrilloburgh, IA 18416 US",,walkerjeffery@example.net,Buyer :Crystal Hall,"Buyer :Crystal Hall | 210 Jimenez Squares | Carrilloburgh, IA 18416 US | Tel:+(720)215-4330 | Email:walkerjeffery@example.net | Site:http://vaughan-rich.com/",http://vaughan-rich.com/,+(720)215-4330,USD,Date: 30-Jan-2015,2015-01-30,,[],Thank you for your business!,Invoice number 3030-095,PO Number :20,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1476.87  USD,6.87,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.42%):  50.48 USD,50.48,BALANCE DUE : 1473.15 USD,3.15,"Total in words:  one thousand, four hundred an-
d seventy-three point one five",Template5_Instance92.json
"Buyer :Deanna Rosales
48959 Matthew Burgs
North Kevintown, NV 93032 US
Tel:+(770)084-1054
Email:wuelizabeth@example.com
Site:https://parks.info/",48959 Matthew Burgs,"North Kevintown, NV 93032 US",,wuelizabeth@example.com,Buyer :Deanna Rosales,"Buyer :Deanna Rosales | 48959 Matthew Burgs | North Kevintown, NV 93032 US | Tel:+(770)084-1054 | Email:wuelizabeth@example.com | Site:https://parks.info/",https://parks.info/,+(770)084-1054,EUR,Invoice Date: 22-Apr-2021,2021-04-22,,[],Thank you for choosing us!,Invoice number INV69404236,PO Number :47,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 898.38  EUR,898.38,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.02%):  27.17 EUR,27.17,BALANCE DUE : 912.25 EUR,912.25,"Total in words:  nine hundred and tw-
elve point two five",Template5_Instance93.json
"Buyer :Kevin Smith
93752 Hahn Brooks
Karenside, FL 85847 US
Tel:+(767)370-7303
Email:ericchambers@example.org
Site:http://www.mitchell-boyer.biz/",93752 Hahn Brooks,"Karenside, FL 85847 US",,ericchambers@example.org,Buyer :Kevin Smith,"Buyer :Kevin Smith | 93752 Hahn Brooks | Karenside, FL 85847 US | Tel:+(767)370-7303 | Email:ericchambers@example.org | Site:http://www.mitchell-boyer.biz/",http://www.mitchell-boyer.biz/,+(767)370-7303,USD,Date: 25-May-2017,2017-05-25,,[],Thank you for choosing us!,INVOICE ID INV/25-70/817,PO Number :62,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 708.34  USD,708.34,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.44%):  31.42 USD,31.42,BALANCE DUE : 730.98 USD,730.98,"Total in words:  seven hundred and th-
irty point nine eight",Template5_Instance94.json
"Buyer :Jessica Nash
4421 Joseph Wall Suite 251
Darylborough, WA 60520 US
Tel:+(323)730-3796
Email:shelbythompson@example.net
Site:http://boyd-yoder.com/",4421 Joseph Wall Suite 251,"Darylborough, WA 60520 US",,shelbythompson@example.net,Buyer :Jessica Nash,"Buyer :Jessica Nash | 4421 Joseph Wall Suite 251 | Darylborough, WA 60520 US | Tel:+(323)730-3796 | Email:shelbythompson@example.net | Site:http://boyd-yoder.com/",http://boyd-yoder.com/,+(323)730-3796,USD,Date: 22-Mar-2022,2022-03-22,,[],Note:Total payment due in 14 days.,Invoice number 1Y6M3d-986,PO Number :23,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 829.56  $,829.56,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.14%):  50.92 $,50.92,BALANCE DUE : 846.30 $,846.3,"Total in words:  eight hundred and f-
orty-six point three",Template5_Instance95.json
"Bill to:Donna Cardenas
2772 Fletcher Forest
Lake Mikeport, IL 60842 US
Tel:+(385)972-5796
Email:michaelwilliams@example.com
Site:http://www.garrison-miller.org/",2772 Fletcher Forest,"Lake Mikeport, IL 60842 US",,michaelwilliams@example.com,Bill to:Donna Cardenas,"Bill to:Donna Cardenas | 2772 Fletcher Forest | Lake Mikeport, IL 60842 US | Tel:+(385)972-5796 | Email:michaelwilliams@example.com | Site:http://www.garrison-miller.org/",http://www.garrison-miller.org/,+(385)972-5796,USD,Date: 19-Nov-2014,2014-11-19,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID 1791-334,PO Number :07,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 428.17  USD,428.17,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.31%):  18.45 USD,18.45,BALANCE DUE : 432.15 USD,432.15,"Total in words:  four hundred and thir-
ty-two point one five",Template5_Instance96.json
"Bill to:Heather Schmidt
843 Perez Inlet Apt. 779
Brittanybury, AZ 31043 US
Tel:+(847)945-8741
Email:wfrey@example.org
Site:http://www.gibson-dalton.org/",843 Perez Inlet Apt. 779,"Brittanybury, AZ 31043 US",,wfrey@example.org,Bill to:Heather Schmidt,"Bill to:Heather Schmidt | 843 Perez Inlet Apt. 779 | Brittanybury, AZ 31043 US | Tel:+(847)945-8741 | Email:wfrey@example.org | Site:http://www.gibson-dalton.org/",http://www.gibson-dalton.org/,+(847)945-8741,USD,Date: 08-Dec-2003,2003-12-08,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID INV/01-72/920,PO Number :30,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 558.55  USD,558.55,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.91%):  21.86 USD,21.86,BALANCE DUE : 555.89 USD,555.89,"Total in words:  five hundred and fifty-
-five point eight nine",Template5_Instance97.json
