BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,GST(7%),GSTIN,INVOICE_INFO,NUMBER,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"Bill to:Heidi Cain
3846 Day Fall Apt. 038
West Brittany, MT 32958 US
Tel:+(847)516-3826
Email:duartevictoria@example.com
Site:https://www.nguyen-williamson.info/",3846 Day Fall Apt. 038,"West Brittany, MT 32958 US",,duartevictoria@example.com,Bill to:Heidi Cain,"Bill to:Heidi Cain | 3846 Day Fall Apt. 038 | West Brittany, MT 32958 US | Tel:+(847)516-3826 | Email:duartevictoria@example.com | Site:https://www.nguyen-williamson.info/",https://www.nguyen-williamson.info/,+(847)516-3826,USD,Invoice Date: 03-Aug-2011,2011-08-03,,GST(7%) : 25.27,GSTIN: 33123456789102Z1,[],INVOICE ID 7645-953,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 360.96  USD,360.96,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 371.64 USD,371.64,Template2_Instance79.json
"Bill to:James Mayer
360 Jonathan Landing
Jacquelineland, OH 72397 US
Tel:+(871)203-1034
Email:tammy75@example.org
Site:https://www.williams.com/",360 Jonathan Landing,"Jacquelineland, OH 72397 US",,tammy75@example.org,Bill to:James Mayer,"Bill to:James Mayer | 360 Jonathan Landing | Jacquelineland, OH 72397 US | Tel:+(871)203-1034 | Email:tammy75@example.org | Site:https://www.williams.com/",https://www.williams.com/,+(871)203-1034,USD,Date: 26-Jul-2013,2013-07-26,,GST(7%) : 19.21,GSTIN: 33123456789102Z1,[],Invoice number 6549-084,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 274.36  $,274.36,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 276.09 $,276.09,Template2_Instance8.json
"Bill to:Mark Ellis
76819 Danny Mountain Suite 143
Tuckerville, DC 24110 US
Tel:+(758)683-1351
Email:sramirez@example.com
Site:http://todd.org/",76819 Danny Mountain Suite 143,"Tuckerville, DC 24110 US",,sramirez@example.com,Bill to:Mark Ellis,"Bill to:Mark Ellis | 76819 Danny Mountain Suite 143 | Tuckerville, DC 24110 US | Tel:+(758)683-1351 | Email:sramirez@example.com | Site:http://todd.org/",http://todd.org/,+(758)683-1351,EUR,Invoice Date: 13-Apr-2001,2001-04-13,,GST(7%) : 30.98,GSTIN: 33123456789102Z1,[],Invoice number 6288-555,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 442.55  EUR,442.55,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 439.64 EUR,439.64,Template2_Instance80.json
"Bill to:Brandon Hall
8473 Baxter Crossroad Apt. 041
West Christianstad, TN 33563 US
Tel:+(571)285-2136
Email:ehorton@example.com
Site:https://stephens.com/",8473 Baxter Crossroad Apt. 041,"West Christianstad, TN 33563 US",,ehorton@example.com,Bill to:Brandon Hall,"Bill to:Brandon Hall | 8473 Baxter Crossroad Apt. 041 | West Christianstad, TN 33563 US | Tel:+(571)285-2136 | Email:ehorton@example.com | Site:https://stephens.com/",https://stephens.com/,+(571)285-2136,USD,Date: 27-Nov-2006,2006-11-27,,GST(7%) : 8.46,GSTIN: 33123456789102Z1,[],INVOICE # INV00045841,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 120.82  USD,120.82,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 126.15 USD,126.15,Template2_Instance81.json
"Bill to:Ashley Perez
07530 Robles Garden
Port Kimberlyland, AL 81463 US
Tel:+(204)221-3354
Email:kellirodriguez@example.net
Site:http://clark-turner.com/",07530 Robles Garden,"Port Kimberlyland, AL 81463 US",,kellirodriguez@example.net,Bill to:Ashley Perez,"Bill to:Ashley Perez | 07530 Robles Garden | Port Kimberlyland, AL 81463 US | Tel:+(204)221-3354 | Email:kellirodriguez@example.net | Site:http://clark-turner.com/",http://clark-turner.com/,+(204)221-3354,USD,Date: 16-Sep-1995,1995-09-16,,GST(7%) : 49.91,GSTIN: 33123456789102Z1,[],Invoice number INV/50-98/603,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 712.93  $,712.93,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 735.41 $,735.41,Template2_Instance82.json
"Bill to:Cameron Johnson
367 Theresa Harbors Apt. 363
Jackchester, CO 95750 US
Tel:+(661)222-7252
Email:nicholasjohnson@example.com
Site:http://young.net/",367 Theresa Harbors Apt. 363,"Jackchester, CO 95750 US",,nicholasjohnson@example.com,Bill to:Cameron Johnson,"Bill to:Cameron Johnson | 367 Theresa Harbors Apt. 363 | Jackchester, CO 95750 US | Tel:+(661)222-7252 | Email:nicholasjohnson@example.com | Site:http://young.net/",http://young.net/,+(661)222-7252,EUR,Invoice Date: 11-Jun-1998,1998-06-11,,GST(7%) : 25.74,GSTIN: 33123456789102Z1,[],INVOICE # INV20912642,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 367.76  EUR,367.76,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 376.84 EUR,376.84,Template2_Instance83.json
"Buyer :Jasmine Jefferson
885 Klein Turnpike
West Brandon, ME 20837 US
Tel:+(483)356-8025
Email:carrie22@example.com
Site:http://drake.info/",885 Klein Turnpike,"West Brandon, ME 20837 US",,carrie22@example.com,Buyer :Jasmine Jefferson,"Buyer :Jasmine Jefferson | 885 Klein Turnpike | West Brandon, ME 20837 US | Tel:+(483)356-8025 | Email:carrie22@example.com | Site:http://drake.info/",http://drake.info/,+(483)356-8025,EUR,Date: 21-Dec-2001,2001-12-21,,GST(7%) : 15.89,GSTIN: 33123456789102Z1,[],Invoice number INV53814858,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 226.95  EUR,226.95,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 230.53 EUR,230.53,Template2_Instance84.json
"Buyer :Kristi Smith
5698 Calderon Roads
Emilychester, FM 51356 US
Tel:+(389)585-8336
Email:kimberly67@example.net
Site:https://joseph-kemp.com/",5698 Calderon Roads,"Emilychester, FM 51356 US",,kimberly67@example.net,Buyer :Kristi Smith,"Buyer :Kristi Smith | 5698 Calderon Roads | Emilychester, FM 51356 US | Tel:+(389)585-8336 | Email:kimberly67@example.net | Site:https://joseph-kemp.com/",https://joseph-kemp.com/,+(389)585-8336,USD,Date: 25-Feb-2017,2017-02-25,,GST(7%) : 12.52,GSTIN: 33123456789102Z1,[],INVOICE # 6Y1M2d-195,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 178.82  $,178.82,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 183.14 $,183.14,Template2_Instance85.json
"Buyer :Ashley Miller
4946 Sandoval Stream Apt. 491
New Melissa, NH 73393 US
Tel:+(435)045-9747
Email:heatherclark@example.org
Site:https://mclaughlin.com/",4946 Sandoval Stream Apt. 491,"New Melissa, NH 73393 US",,heatherclark@example.org,Buyer :Ashley Miller,"Buyer :Ashley Miller | 4946 Sandoval Stream Apt. 491 | New Melissa, NH 73393 US | Tel:+(435)045-9747 | Email:heatherclark@example.org | Site:https://mclaughlin.com/",https://mclaughlin.com/,+(435)045-9747,EUR,Invoice Date: 29-Nov-2016,2016-11-29,,GST(7%) : 102.46,GSTIN: 33123456789102Z1,[],INVOICE # INV90260278,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1463.77  EUR,3.77,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 1516.99 EUR,6.99,Template2_Instance86.json
"Bill to:Lisa Nelson
17713 Jose Common Suite 677
Brendaville, ID 67017 US
Tel:+(173)523-1856
Email:jasmineconner@example.com
Site:https://martinez-rogers.com/",17713 Jose Common Suite 677,"Brendaville, ID 67017 US",,jasmineconner@example.com,Bill to:Lisa Nelson,"Bill to:Lisa Nelson | 17713 Jose Common Suite 677 | Brendaville, ID 67017 US | Tel:+(173)523-1856 | Email:jasmineconner@example.com | Site:https://martinez-rogers.com/",https://martinez-rogers.com/,+(173)523-1856,USD,Date: 22-Mar-1994,1994-03-22,,GST(7%) : 16.72,GSTIN: 33123456789102Z1,[],INVOICE # 8229-008,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 238.91  USD,238.91,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 241.96 USD,241.96,Template2_Instance87.json
"Buyer :James Rodriguez
0588 Robinson Parkways Apt. 091
Herringhaven, IA 03895 US
Tel:+(237)891-7158
Email:joshua28@example.net
Site:http://www.copeland-allen.com/",0588 Robinson Parkways Apt. 091,"Herringhaven, IA 03895 US",,joshua28@example.net,Buyer :James Rodriguez,"Buyer :James Rodriguez | 0588 Robinson Parkways Apt. 091 | Herringhaven, IA 03895 US | Tel:+(237)891-7158 | Email:joshua28@example.net | Site:http://www.copeland-allen.com/",http://www.copeland-allen.com/,+(237)891-7158,EUR,Date: 02-Mar-2004,2004-03-02,,GST(7%) : 61.35,GSTIN: 33123456789102Z1,[],Invoice number 6Y6M5d-706,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 876.47  EUR,876.47,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 918.72 EUR,918.72,Template2_Instance88.json
"Buyer :Amanda Howard
18498 Bell Key
South Robin, TX 18172 US
Tel:+(764)209-5990
Email:housejeanne@example.org
Site:https://keller.com/",18498 Bell Key,"South Robin, TX 18172 US",,housejeanne@example.org,Buyer :Amanda Howard,"Buyer :Amanda Howard | 18498 Bell Key | South Robin, TX 18172 US | Tel:+(764)209-5990 | Email:housejeanne@example.org | Site:https://keller.com/",https://keller.com/,+(764)209-5990,USD,Invoice Date: 17-May-1998,1998-05-17,,GST(7%) : 15.93,GSTIN: 33123456789102Z1,[],INVOICE ID 7Y9M7d-698,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 227.52  USD,227.52,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 236.28 USD,236.28,Template2_Instance89.json
"Bill to:William Hill
18540 Aguilar Divide
Dannyshire, FL 55150 US
Tel:+(030)837-0761
Email:teresawilson@example.net
Site:https://booker.com/",18540 Aguilar Divide,"Dannyshire, FL 55150 US",,teresawilson@example.net,Bill to:William Hill,"Bill to:William Hill | 18540 Aguilar Divide | Dannyshire, FL 55150 US | Tel:+(030)837-0761 | Email:teresawilson@example.net | Site:https://booker.com/",https://booker.com/,+(030)837-0761,USD,Invoice Date: 11-Dec-2012,2012-12-11,,GST(7%) : 28.62,GSTIN: 33123456789102Z1,[],INVOICE # INV/61-80/166,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 408.87  $,408.87,"[[{'bbox': [[20.0, 372.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 412.74 $,412.74,Template2_Instance9.json
"Buyer :Lynn Sullivan
6287 Harrison Row Apt. 630
Jenniferbury, DE 27131 US
Tel:+(083)836-3092
Email:baileykarl@example.net
Site:http://simpson.org/",6287 Harrison Row Apt. 630,"Jenniferbury, DE 27131 US",,baileykarl@example.net,Buyer :Lynn Sullivan,"Buyer :Lynn Sullivan | 6287 Harrison Row Apt. 630 | Jenniferbury, DE 27131 US | Tel:+(083)836-3092 | Email:baileykarl@example.net | Site:http://simpson.org/",http://simpson.org/,+(083)836-3092,USD,Invoice Date: 15-Oct-2013,2013-10-15,,GST(7%) : 10.86,GSTIN: 33123456789102Z1,[],Invoice number INV99700514,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 155.13  USD,155.13,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 160.38 USD,160.38,Template2_Instance90.json
"Buyer :Sarah Perry
1044 West Crest
Port William, AR 71849 US
Tel:+(600)425-5420
Email:robertshannon@example.org
Site:http://www.boyer.com/",1044 West Crest,"Port William, AR 71849 US",,robertshannon@example.org,Buyer :Sarah Perry,"Buyer :Sarah Perry | 1044 West Crest | Port William, AR 71849 US | Tel:+(600)425-5420 | Email:robertshannon@example.org | Site:http://www.boyer.com/",http://www.boyer.com/,+(600)425-5420,USD,Date: 07-Jan-1998,1998-01-07,,GST(7%) : 55.99,GSTIN: 33123456789102Z1,[],Invoice number 5Y5M8d-680,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 799.92  $,799.92,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 803.67 $,803.67,Template2_Instance91.json
"Buyer :Tony Oconnor
00397 Ali Locks Suite 773
Ryanton, WI 17464 US
Tel:+(067)763-5260
Email:brenda15@example.com
Site:http://www.adams.com/",00397 Ali Locks Suite 773,"Ryanton, WI 17464 US",,brenda15@example.com,Buyer :Tony Oconnor,"Buyer :Tony Oconnor | 00397 Ali Locks Suite 773 | Ryanton, WI 17464 US | Tel:+(067)763-5260 | Email:brenda15@example.com | Site:http://www.adams.com/",http://www.adams.com/,+(067)763-5260,USD,Date: 21-Jan-2002,2002-01-21,,GST(7%) : 7.25,GSTIN: 33123456789102Z1,[],Invoice number 1671-004,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 103.56  $,103.56,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 103.89 $,103.89,Template2_Instance92.json
"Buyer :Jennifer Barry
7143 Finley Grove Apt. 849
West Claire, MI 83096 US
Tel:+(150)564-9215
Email:paul22@example.net
Site:https://hayes.com/",7143 Finley Grove Apt. 849,"West Claire, MI 83096 US",,paul22@example.net,Buyer :Jennifer Barry,"Buyer :Jennifer Barry | 7143 Finley Grove Apt. 849 | West Claire, MI 83096 US | Tel:+(150)564-9215 | Email:paul22@example.net | Site:https://hayes.com/",https://hayes.com/,+(150)564-9215,USD,Date: 02-Jul-1998,1998-07-02,,GST(7%) : 95.50,GSTIN: 33123456789102Z1,[],INVOICE ID INV/75-20/309,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1364.32  $,4.32,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 1372.28 $,2.28,Template2_Instance93.json
"Bill to:Heather Reynolds
28075 Faith Summit Suite 395
Lake Natalie, NH 64691 US
Tel:+(187)402-8024
Email:pdunn@example.com
Site:https://www.sutton-bauer.info/",28075 Faith Summit Suite 395,"Lake Natalie, NH 64691 US",,pdunn@example.com,Bill to:Heather Reynolds,"Bill to:Heather Reynolds | 28075 Faith Summit Suite 395 | Lake Natalie, NH 64691 US | Tel:+(187)402-8024 | Email:pdunn@example.com | Site:https://www.sutton-bauer.info/",https://www.sutton-bauer.info/,+(187)402-8024,USD,Date: 28-Apr-1993,1993-04-28,,GST(7%) : 56.12,GSTIN: 33123456789102Z1,[],INVOICE # 9284-650,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 801.65  $,801.65,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 827.45 $,827.45,Template2_Instance94.json
"Bill to:Michael Davis
911 Michael Island Suite 120
East Barbara, OH 67845 US
Tel:+(559)833-9619
Email:lisabird@example.net
Site:https://allen.info/",911 Michael Island Suite 120,"East Barbara, OH 67845 US",,lisabird@example.net,Bill to:Michael Davis,"Bill to:Michael Davis | 911 Michael Island Suite 120 | East Barbara, OH 67845 US | Tel:+(559)833-9619 | Email:lisabird@example.net | Site:https://allen.info/",https://allen.info/,+(559)833-9619,USD,Date: 14-Jun-2012,2012-06-14,,GST(7%) : 19.38,GSTIN: 33123456789102Z1,[],INVOICE # INV/08-44/462,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 276.82  USD,276.82,"[[{'bbox': [[20.0, 354.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 285.98 USD,285.98,Template2_Instance95.json
"Bill to:Charles Howell
8579 Powell Point Apt. 093
Donaldsontown, CA 79139 US
Tel:+(521)095-1532
Email:casey90@example.net
Site:https://www.hatfield.com/",8579 Powell Point Apt. 093,"Donaldsontown, CA 79139 US",,casey90@example.net,Bill to:Charles Howell,"Bill to:Charles Howell | 8579 Powell Point Apt. 093 | Donaldsontown, CA 79139 US | Tel:+(521)095-1532 | Email:casey90@example.net | Site:https://www.hatfield.com/",https://www.hatfield.com/,+(521)095-1532,EUR,Invoice Date: 28-Sep-1999,1999-09-28,,GST(7%) : 119.08,GSTIN: 33123456789102Z1,[],INVOICE # 7242-672,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1701.21  EUR,1.21,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 1732.31 EUR,2.31,Template2_Instance96.json
"Buyer :Erin Lewis
4248 Brown Crest Suite 438
West Duanechester, MA 84536 US
Tel:+(774)806-0237
Email:carolyngarcia@example.com
Site:https://www.russell.com/",4248 Brown Crest Suite 438,"West Duanechester, MA 84536 US",,carolyngarcia@example.com,Buyer :Erin Lewis,"Buyer :Erin Lewis | 4248 Brown Crest Suite 438 | West Duanechester, MA 84536 US | Tel:+(774)806-0237 | Email:carolyngarcia@example.com | Site:https://www.russell.com/",https://www.russell.com/,+(774)806-0237,USD,Invoice Date: 26-Aug-2010,2010-08-26,,GST(7%) : 7.23,GSTIN: 33123456789102Z1,[],Invoice number INV/51-52/905,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 103.22  $,103.22,"[[{'bbox': [[20.0, 336.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 104.10 $,104.1,Template2_Instance97.json
"Bill to:Jasmine Mann
042 Cynthia Overpass
North Thomas, WY 34473 US
Tel:+(962)602-3561
Email:jonesdaniel@example.com
Site:http://floyd.net/",042 Cynthia Overpass,"North Thomas, WY 34473 US",,jonesdaniel@example.com,Bill to:Jasmine Mann,"Bill to:Jasmine Mann | 042 Cynthia Overpass | North Thomas, WY 34473 US | Tel:+(962)602-3561 | Email:jonesdaniel@example.com | Site:http://floyd.net/",http://floyd.net/,+(962)602-3561,USD,Invoice Date: 25-Dec-2005,2005-12-25,,GST(7%) : 36.83,GSTIN: 33123456789102Z1,[],INVOICE ID 6Y1M5d-405,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 526.16  USD,526.16,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,INVOICE,TOTAL : 546.93 USD,546.93,Template2_Instance98.json
"Bill to:Richard Garrett
90029 Carol Trace
South Jesse, MP 28288 US
Tel:+(397)620-7698
Email:erinlong@example.org
Site:http://shaffer.biz/",90029 Carol Trace,"South Jesse, MP 28288 US",,erinlong@example.org,Bill to:Richard Garrett,"Bill to:Richard Garrett | 90029 Carol Trace | South Jesse, MP 28288 US | Tel:+(397)620-7698 | Email:erinlong@example.org | Site:http://shaffer.biz/",http://shaffer.biz/,+(397)620-7698,USD,Invoice Date: 26-Apr-2012,2012-04-26,,GST(7%) : 90.92,GSTIN: 33123456789102Z1,[],Invoice number 1Y7M3d-276,"Address:13868 Michael Wall
North Cindytown, CT 45483 US","Barnes, Garcia and Martin","North Cindytown, CT 45483 US",,,,Address:13868 Michael Wall,"Address:13868 Michael Wall | North Cindytown, CT 45483 US",,,SUB_TOTAL : 1298.92  $,8.92,"[[{'bbox': [[20.0, 390.8898], [570.0, 282.8898]]}]]",,TAX INVOICE,TOTAL : 1325.35 $,5.35,Template2_Instance99.json
